Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
3685	181399.02	106816.06	251693.84	-131662.92	800.0	20684.143	13596.975	30494.424	-30335.123	29488000	-4.0411948e-08	108338420.0	-0.018042875	-31902600.0	-2.4883661	0.022003986	0.2835	5.0	28070.64738225937
3686	146576.97	139306.25	232262.9	-138187.89	800.0	18890.443	17801.213	30499.033	-30339.768	29496000	7.510185e-08	203960260.0	-0.010318249	-26317168.0	-2.4708035	0.011352268	0.145875	2.0	28077.718727827072
3687	171759.31	125154.34	227268.36	-202128.36	800.0	20624.068	14465.829	30503.436	-30344.291	29504000	-1.2600422e-07	197300180.0	-0.016870964	-27720176.0	-2.4751253	0.011963435	0.18225	5.0	28084.60467004776
3688	193430.02	43108.375	228150.58	84434.92	800.0	22668.3	9830.859	30512.982	-30184.9	29512000	4.9829485e-08	51955440.0	-0.0195679	-18404510.0	-2.4720411	0.019300414	0.229125	6.0	28091.660103559494
3689	216902.92	15778.416	233520.28	183817.48	800.0	23518.275	6937.998	30514.857	-21360.963	29520000	8.106232e-09	16397849.0	-0.01587423	-7089059.0	-2.4892118	0.01821611	0.232625	5.0	28098.887286901474
3690	175833.48	89408.945	234289.8	-72975.92	800.0	20688.094	13472.407	30516.455	-30237.07	29528000	3.4332274e-08	69699170.0	-0.010549281	-36934640.0	-2.476098	0.012432037	0.17375	2.0	28113.90055704117
3691	177769.61	135301.97	236090.42	-225976.27	800.0	21582.842	13505.377	30514.852	-30355.914	29536000	-7.641315e-08	114238930.0	-0.017579926	-11361936.0	-2.470311	0.018640451	0.2515	5.0	28121.115290403366
3692	206816.4	26864.389	231655.92	152509.64	800.0	24674.602	7366.3003	30526.434	-7999.5825	29544000	5.9604643e-10	39767836.0	-0.0074881767	-19807982.0	-2.4767056	0.009813085	0.11925	1.0	28128.174278259277
3693	212407.08	31998.697	234606.12	120313.54	800.0	23129.389	9915.524	30529.783	-23799.883	29552000	4.9054623e-08	48371750.0	-0.01635707	-25918430.0	-2.472097	0.019398632	0.226125	6.0	28135.43169093132
3694	212635.16	17865.113	241260.06	171116.33	800.0	24817.527	8806.874	30534.248	-27541.607	29560000	-1.4829635e-07	14872416.0	-0.017464962	-8206749.0	-2.4860587	0.017339805	0.235375	6.0	28142.661341905594
3695	197481.81	31177.406	222204.77	130970.61	800.0	22745.584	12529.906	30534.96	-30376.168	29568000	1.5735626e-08	32595320.0	-0.018572653	-17698968.0	-2.4728873	0.019443085	0.229875	6.0	28149.917141199112
3696	187703.62	61789.816	235270.69	61544.555	800.0	22745.73	11201.31	30533.299	-30374.486	29576000	-2.2053719e-09	77084780.0	-0.021013476	-30318156.0	-2.45898	0.019634217	0.23125	7.0	28157.14172267914
3697	214817.05	17983.73	238488.14	184045.7	800.0	23419.805	9525.222	30536.635	-30377.55	29584000	-2.6941299e-08	23279742.0	-0.014907417	-14145891.0	-2.490312	0.018118637	0.2585	4.0	28164.47001338005
3698	144901.6	134575.48	249920.53	-194630.77	800.0	19833.418	16141.997	30537.498	-30378.748	29592000	-1.8298627e-08	228946130.0	-0.010559965	-50692464.0	-2.476665	0.01460025	0.141375	2.0	28171.28610754013
3699	210976.03	16791.291	236052.45	173856.84	800.0	23384.656	7937.985	30552.602	-30172.15	29600000	-1.3065338e-07	23778526.0	-0.011856295	-13420231.0	-2.4757771	0.020863183	0.281375	4.0	28178.444134950638
3700	216114.47	12600.648	233935.67	197966.23	800.0	24209.836	7948.754	30555.629	-30379.521	29608000	-3.9577483e-08	13536529.0	-0.007771043	-5006454.0	-2.4891162	0.006508878	0.085125	1.0	28193.761061668396
3701	129850.2	137788.38	239290.06	-179357.72	800.0	18924.305	16750.545	30555.662	-30397.158	29616000	1.0871887e-07	250653680.0	-0.007376833	-72153140.0	-2.4797788	0.009647502	0.1195	1.0	28200.50808405876
3702	199627.22	50020.5	235287.7	57772.39	800.0	21506.965	11872.192	30567.205	-30408.963	29624000	-8.106232e-09	64985012.0	-0.010560302	-23222796.0	-2.5142488	0.01347	0.173875	3.0	28207.59207010269
3703	188149.47	52520.234	241308.14	57701.664	800.0	21198.854	13267.524	30571.748	-30413.502	29632000	6.222725e-08	47023612.0	-0.019710839	-21282710.0	-2.497898	0.018211832	0.27225	6.0	28214.584993839264
3704	132460.33	183175.98	220991.31	-408489.44	800.0	19964.566	13890.26	30566.873	-30408.633	29640000	2.2947788e-09	281057150.0	-0.020762114	-81556690.0	-2.488613	0.021788215	0.244875	6.0	28221.5463950634
3705	212212.25	24924.443	242306.88	167860.7	800.0	22073.451	10087.73	30582.555	-30232.514	29648000	3.6358834e-08	48423380.0	-0.016933175	-33464392.0	-2.4556482	0.01888401	0.248125	5.0	28228.421641349792
3706	158243.34	94688.94	219896.81	-89425.12	800.0	20215.748	13762.399	30585.168	-30427.207	29656000	1.5735626e-08	61296910.0	-0.019930856	-19697076.0	-2.5269384	0.017257927	0.21925	5.0	28235.376393318176
3707	216887.75	20093.34	245764.84	176649.33	800.0	22849.72	7167.2256	30585.234	-26882.605	29664000	-3.5762787e-10	23013320.0	-0.01735961	-10201413.0	-2.4724898	0.0236182	0.310375	7.0	28242.483695745468
3708	141889.56	156494.0	232467.22	-251541.45	800.0	19332.936	16682.621	30589.102	-30431.176	29672000	5.6147574e-08	176129440.0	-0.011166727	-28910528.0	-2.4800951	0.0132426685	0.149625	2.0	28249.28305530548
3709	215252.22	12974.713	232632.75	195757.19	800.0	23964.12	7287.4653	30604.09	-30446.035	29680000	3.7908553e-08	19958156.0	-0.0148098925	-8157424.0	-2.5246933	0.020650677	0.26825	5.0	28256.352572202682
3710	216576.47	22305.99	240410.02	159887.1	800.0	24335.656	7441.9214	30607.357	-28845.832	29688000	-7.1644784e-08	21436108.0	-0.008067551	-8093901.0	-2.5189252	0.014289601	0.1515	2.0	28271.633155822754
3711	179546.64	35434.56	225477.2	105288.7	800.0	21921.275	12974.321	30609.22	-30450.477	29696000	6.985665e-08	63616050.0	-0.009367127	-36623824.0	-2.4869893	0.007922038	0.138	1.0	28278.761157274246
3712	216149.9	16095.812	237062.12	188356.98	800.0	22474.584	8213.599	30605.42	-21871.596	29704000	1.18613244e-07	21990088.0	-0.017930463	-14324141.0	-2.484778	0.016879955	0.22775	6.0	28285.667959928513
3713	214783.12	15939.412	235963.75	191018.66	800.0	25247.846	6442.6445	30608.074	-14862.946	29712000	-2.1159648e-08	18241822.0	-0.01936527	-6545695.0	-2.5012271	0.015029636	0.21325	7.0	28292.631683588028
3714	191567.48	53506.438	234459.66	43611.42	800.0	24422.96	8721.71	30608.744	-30450.984	29720000	9.23872e-08	80734220.0	-0.013540288	-31769352.0	-2.5046415	0.018600166	0.217375	5.0	28299.98311495781
3715	174958.92	93661.21	247928.58	-25278.795	800.0	17279.855	18377.033	30608.781	-30451.164	29728000	-4.2676927e-08	148645710.0	-0.020184416	-51994656.0	-2.5264614	0.018724706	0.255	5.0	28307.194321870804
3716	193820.28	60260.402	228192.14	16602.293	800.0	22641.904	11645.731	30602.184	-30444.414	29736000	1.6391277e-09	67094530.0	-0.0126955835	-15324920.0	-2.4906118	0.019360078	0.254	4.0	28314.463748693466
3717	156396.98	103688.54	236524.56	-129340.04	800.0	18685.2	16615.707	30606.705	-30448.986	29744000	-4.673004e-08	46434500.0	-0.023192301	-14996906.0	-2.4908578	0.022838278	0.264625	6.0	28321.814480781555
3718	229462.16	15575.08	247781.3	197637.66	800.0	23650.633	7908.3237	30605.729	-30448.045	29752000	4.315376e-08	31414244.0	-0.011408133	-18891376.0	-2.5172007	0.013167986	0.168625	4.0	28328.864958047867
3719	150518.27	140761.34	243932.28	-157686.4	800.0	18860.283	17930.018	30612.781	-30455.066	29760000	-2.3841857e-09	96194184.0	-0.0150815565	-18414024.0	-2.5113242	0.021940455	0.30775	4.0	28336.14776945114
3720	215842.88	15615.296	236563.84	188303.55	800.0	25170.207	6696.9766	30620.975	-29890.943	29768000	5.0544738e-08	14981096.0	-0.011356666	-5995102.0	-2.5119534	0.015759477	0.215125	3.0	28351.118801355362
3721	189904.4	44969.848	224481.16	96520.93	800.0	23071.314	10066.012	30621.54	-30464.0	29776000	-1.3589859e-08	44250456.0	-0.015706059	-22983992.0	-2.508279	0.01608228	0.224375	5.0	28358.33625102043
3722	164132.77	124561.875	251001.25	-197204.2	800.0	20733.572	14576.79	30622.34	-30464.855	29784000	-3.1471252e-08	106602370.0	-0.017799292	-30616944.0	-2.505271	0.020513222	0.237125	5.0	28365.501942634583
3723	212595.66	20292.834	237920.86	170632.44	800.0	22327.4	8826.613	30628.416	-28852.654	29792000	-6.186962e-08	36618492.0	-0.0066660866	-21761240.0	-2.5008337	0.012500809	0.185875	1.0	28372.240950345993
3724	203915.98	35096.44	242885.97	113972.19	800.0	23854.994	8727.15	30632.465	-26828.506	29800000	-3.5762787e-10	56544380.0	-0.0041655307	-20560588.0	-2.5151935	0.015641503	0.223875	1.0	28379.077536582947
3725	192263.6	83295.41	232057.14	-55415.04	800.0	20805.148	14057.983	30632.805	-30475.5	29808000	-4.0888786e-08	47372984.0	-0.0154480655	-27058118.0	-2.5000427	0.023308042	0.3245	5.0	28386.302976846695
3726	170298.95	87745.28	230033.88	-75306.195	800.0	22318.402	12805.966	30629.441	-30472.074	29816000	-2.9087067e-08	145270270.0	-0.021833954	-37810784.0	-2.5219517	0.016814547	0.258625	7.0	28393.163724184036
3727	111423.19	191575.42	240267.78	-346983.94	800.0	18352.508	15178.166	30635.488	-30478.477	29824000	-8.517504e-08	407011140.0	-0.02159643	-135267260.0	-2.4952323	0.015568518	0.2345	7.0	28400.55054831505
3728	163019.16	142874.6	231379.84	-263128.6	800.0	18552.527	15243.897	30666.111	-30509.408	29832000	1.8119811e-08	116248856.0	-0.01798811	-32466944.0	-2.5111191	0.017264985	0.23625	5.0	28407.496101617813
3729	209043.42	21112.936	232602.77	153374.98	800.0	23105.988	8523.374	30674.615	-30517.967	29840000	-1.6093255e-09	26531146.0	-0.0073222825	-12788046.0	-2.4841306	0.013381178	0.18325	1.0	28414.252610206604
3730	156403.19	104216.78	251763.88	-68077.43	800.0	21127.807	14744.204	30679.559	-30522.904	29848000	1.3351441e-08	190665150.0	-0.009313031	-30586000.0	-2.5155296	0.011616118	0.176375	1.0	28429.49748826027
3731	200007.72	38703.22	244737.55	115898.74	800.0	20573.68	13189.5	30685.928	-30532.994	29856000	4.172325e-08	72781610.0	-0.013162157	-41596748.0	-2.519172	0.018131044	0.2315	4.0	28436.475701332092
3732	140702.39	125679.48	227929.2	-199427.9	800.0	16159.548	18731.16	30693.258	-30536.8	29864000	4.053116e-08	186006540.0	-0.01108349	-29954192.0	-2.5211837	0.019041125	0.23625	3.0	28444.84034180641
3733	155823.77	117120.1	235402.31	-152160.5	800.0	19235.38	14095.237	30698.46	-30542.121	29872000	1.5377998e-08	101497990.0	-0.028135922	-38245820.0	-2.4974704	0.01757399	0.236125	9.0	28453.58323931694
3734	172432.23	92038.98	239500.62	-64736.86	800.0	22002.852	13724.884	30708.582	-30552.367	29880000	-5.185604e-08	109276580.0	-0.026788602	-19484960.0	-2.517134	0.01623885	0.22675	12.0	28460.78669500351
3735	116763.83	157195.86	222691.8	-233451.03	800.0	15985.081	18713.814	30716.088	-30560.033	29888000	4.7445297e-08	156584240.0	-0.020965418	-33677816.0	-2.5103562	0.017949654	0.266125	6.0	28468.25828552246
3736	193016.03	40898.85	221364.33	77404.87	800.0	20393.305	10609.779	30728.568	-30572.73	29896000	-5.2213668e-08	62796344.0	-0.011677935	-23373728.0	-2.4999142	0.011988714	0.14175	2.0	28475.60585951805
3737	117268.71	125830.57	238201.28	-65542.555	800.0	14807.77	19745.328	30736.19	-30580.357	29904000	-4.7922136e-08	283620260.0	-0.012114237	-60164576.0	-2.511395	0.015865257	0.207375	3.0	28482.55844974518
3738	121539.77	145048.12	221467.03	-277817.22	800.0	14401.369	18627.674	30745.643	-30589.955	29912000	2.9206277e-08	366015500.0	-0.014057966	-57311840.0	-2.505078	0.019097706	0.315625	5.0	28489.495107889175
3739	211841.5	34721.273	245456.67	117229.586	800.0	22674.545	7421.2764	30613.045	-30197.273	29920000	1.2397766e-07	46291596.0	-0.013273511	-18314076.0	-2.487996	0.016550522	0.201125	4.0	28496.8003385067
3740	182144.8	101380.875	239894.28	-117652.445	800.0	22441.701	10546.671	30771.059	-30615.184	29928000	6.4134596e-08	140552320.0	-0.019140273	-65826310.0	-2.5301905	0.017150506	0.219875	6.0	28512.01481294632
3741	157976.39	85156.4	225117.9	-80054.43	800.0	19816.06	16390.02	30774.037	-30618.686	29936000	-4.6014787e-08	114869460.0	-0.01331911	-36083424.0	-2.5182843	0.021559464	0.251	3.0	28519.238816022873
3742	151504.05	119653.23	225481.4	-100224.27	800.0	14594.167	18468.748	30580.598	-30616.209	29944000	-1.8060208e-08	70369784.0	-0.01054346	-22698512.0	-2.494532	0.016894272	0.23175	2.0	28526.252892255783
3743	205628.1	29375.645	234367.7	132149.8	800.0	22928.738	9459.296	30765.186	-30611.15	29952000	8.380413e-08	15032406.0	-0.019063007	-4261573.0	-2.5235655	0.017912384	0.23825	6.0	28533.631522655487
3744	130571.79	98617.62	225662.55	-100404.14	800.0	16764.654	18088.314	30767.176	-30611.857	29960000	-4.2438508e-08	148369390.0	-0.015260379	-52415720.0	-2.466902	0.013000904	0.17375	4.0	28540.971983909607
3745	198094.58	29000.793	230746.45	137066.31	800.0	20993.809	9357.546	30767.377	-30612.096	29968000	2.1457673e-08	32157344.0	-0.019118411	-12939994.0	-2.5020268	0.016444229	0.207375	5.0	28548.23528265953
3746	206156.66	19618.316	237505.55	172300.7	800.0	22848.152	8039.119	30769.746	-24105.377	29976000	8.3684924e-08	28561432.0	-0.017954769	-11335796.0	-2.4652295	0.021248404	0.242375	6.0	28555.482701063156
3747	224675.9	13200.688	246725.52	199674.39	800.0	24067.133	7080.763	30770.426	-6037.1753	29984000	-6.723404e-08	12945240.0	-0.012797185	-6514548.5	-2.5201774	0.018738577	0.196375	4.0	28562.48108792305
3748	192580.86	67714.88	254536.94	-1031.6517	800.0	23049.39	11652.476	30775.584	-30620.225	29992000	-1.07765196e-07	33470518.0	-0.01983247	-10632626.0	-2.482214	0.019630672	0.302125	5.0	28569.69410443306
3749	215102.03	18294.215	241174.81	183499.64	800.0	24997.016	5917.937	30771.494	-1876.5225	30000000	-7.510185e-09	15792644.0	-0.014721014	-2892686.0	-2.4924228	0.019688603	0.24575	5.0	28576.566161870956
3750	152990.92	97211.52	226992.52	-56363.94	800.0	18048.18	15961.995	30771.021	-30615.68	30008000	-6.937981e-08	51116916.0	-0.013267838	-26981546.0	-2.4827662	0.0126997605	0.214375	2.0	28591.97402405739
3751	155203.6	116554.39	226137.4	-123144.54	800.0	18772.348	13143.571	30765.324	-30602.785	30016000	6.055832e-08	91028130.0	-0.016417487	-39429324.0	-2.4960096	0.016579015	0.209125	4.0	28599.258990049362
3752	198503.0	33192.074	232846.95	105605.6	800.0	23874.64	6433.0137	30771.385	-19281.846	30024000	1.5497207e-08	54411524.0	-0.009884955	-13712348.0	-2.511254	0.022562398	0.244875	4.0	28606.20727109909
3753	202552.9	30871.416	248824.94	132143.5	800.0	22433.22	8783.468	30771.293	-30615.797	30032000	-2.5749207e-08	30246084.0	-0.005719083	-12621118.0	-2.4820487	0.0037422623	0.06175	1.0	28613.09832596779
3754	175923.08	90096.19	232930.92	-87034.664	800.0	20491.932	12583.64	30770.557	-30615.4	30040000	-1.8417834e-08	46847730.0	-0.0060237306	-17281738.0	-2.4857075	0.018150724	0.198125	1.0	28620.038890123367
3755	144021.48	128918.45	221467.7	-114022.77	800.0	18379.553	14982.435	30765.908	-30610.74	30048000	-2.169609e-08	164404620.0	-0.014519104	-50857376.0	-2.4978595	0.017573077	0.2565	4.0	28627.32598590851
3756	215024.1	18006.1	239483.17	176405.77	800.0	23010.795	7173.7188	30774.383	-24465.229	30056000	2.336502e-08	18657068.0	-0.014328024	-8306650.0	-2.4974947	0.0176354	0.217375	4.0	28634.19848370552
3757	184705.77	97178.39	237838.89	-102037.92	800.0	21972.836	11340.025	30780.377	-30400.38	30064000	0.0	60810600.0	-0.016584905	-34215000.0	-2.5130253	0.019991262	0.260125	4.0	28641.435302495956
3758	184933.8	74935.97	233145.44	-37511.066	800.0	20833.535	14069.933	30784.863	-30629.945	30072000	6.556511e-08	28504458.0	-0.020374209	-14484809.0	-2.5075798	0.01901629	0.264625	6.0	28648.359959602356
3759	181942.62	80613.34	235448.83	-49006.68	800.0	23541.453	9309.078	30779.256	-30588.908	30080000	-2.9623509e-08	233333390.0	-0.012235659	-91379520.0	-2.5060205	0.019785674	0.20225	4.0	28655.269339084625
3760	206598.73	20676.275	224426.36	148707.17	800.0	22457.018	9876.625	30786.555	-30631.621	30088000	7.855892e-08	42892188.0	-0.016507175	-27487532.0	-2.50436	0.019936156	0.233625	6.0	28670.539284944534
3761	183259.6	74046.016	243147.77	-21548.299	800.0	19824.58	15004.737	30788.766	-30633.75	30096000	3.0994414e-08	66479788.0	-0.010435736	-31935304.0	-2.5287416	0.020236205	0.259375	2.0	28677.6460211277
3762	205294.0	37768.53	229542.06	94739.59	800.0	23917.645	8563.95	30782.238	-30627.143	30104000	1.7523766e-08	24786240.0	-0.012038976	-9896303.0	-2.5107388	0.017461792	0.18125	3.0	28684.717500448227
3763	211459.0	18050.482	234090.45	168158.62	800.0	23979.053	9120.564	30784.621	-30629.723	30112000	-7.975102e-08	19637144.0	-0.013610869	-7447954.0	-2.5326593	0.019118384	0.23625	5.0	28692.017006874084
3764	198578.92	43929.12	241039.11	96459.91	800.0	21597.627	12831.876	30784.957	-30630.086	30120000	-6.9618224e-08	26993376.0	-0.022319637	-15939902.0	-2.497898	0.020212883	0.247875	6.0	28698.992831468582
3765	186058.8	58421.15	229546.19	18805.336	800.0	22003.693	13341.185	30782.61	-30627.656	30128000	-5.8412553e-08	32028428.0	-0.017709997	-7741430.0	-2.5192676	0.021117458	0.258	5.0	28706.032651901245
3766	189897.84	40992.87	230405.98	83551.55	800.0	23497.145	8948.713	30780.947	-29994.285	30136000	2.3066997e-08	69486660.0	-0.012204441	-31828260.0	-2.5028071	0.018943861	0.242625	3.0	28712.81219148636
3767	210035.03	18477.924	231533.16	168154.44	800.0	22829.98	9060.6455	30784.188	-30629.42	30144000	5.3167344e-08	19635874.0	-0.018505922	-10357824.0	-2.5285707	0.013411645	0.21175	6.0	28719.636777877808
3768	215974.67	18096.219	238683.11	182669.53	800.0	24238.217	6823.3706	30784.621	-13254.589	30152000	3.9339065e-09	13266607.0	-0.019452326	-4996140.0	-2.5182717	0.015757592	0.227875	7.0	28726.88079071045
3769	163610.39	113711.65	241148.05	-170605.4	800.0	21608.076	11658.924	30787.236	-25528.742	30160000	-2.2768974e-08	77673150.0	-0.01764656	-35583704.0	-2.496545	0.017900737	0.231	3.0	28733.904822587967
3770	179598.31	131458.05	245313.36	-212285.92	800.0	19712.834	13437.493	30789.12	-30631.957	30168000	-6.198883e-09	91740430.0	-0.010336093	-37568430.0	-2.4974477	0.015838245	0.223625	2.0	28749.360813617706
3771	178273.03	86018.31	246760.36	-19244.086	800.0	22266.88	12874.157	30801.445	-30646.822	30176000	-5.352497e-08	142126830.0	-0.01452195	-55615120.0	-2.5134757	0.015815342	0.207	4.0	28756.262149095535
3772	174393.92	96590.01	223009.56	-92736.875	800.0	19694.213	16323.064	30812.271	-30657.877	30184000	2.7894973e-08	66868940.0	-0.010275456	-21899348.0	-2.510578	0.022046449	0.236375	3.0	28763.085966825485
3773	166911.5	95122.62	239490.67	-27523.492	800.0	18018.615	16985.248	30819.3	-30664.93	30192000	-1.3995171e-07	40780840.0	-0.01620044	-22860854.0	-2.5339253	0.015559772	0.201875	4.0	28770.0040102005
3774	189893.4	69466.734	234066.17	-14295.8	800.0	22751.355	10752.845	30815.486	-30661.092	30200000	-9.632111e-08	61680452.0	-0.016304014	-28330442.0	-2.5223892	0.017643254	0.241625	4.0	28777.29949760437
3775	176503.97	136212.7	247231.45	-230156.69	800.0	20490.957	14032.706	30819.602	-30665.258	30208000	-2.7418137e-09	137908670.0	-0.009246426	-15893560.0	-2.5322094	0.01918569	0.238125	2.0	28784.64483499527
3776	217024.05	34785.01	244175.72	115526.76	800.0	24545.771	9774.713	30838.361	-30684.213	30216000	4.8935412e-08	26985592.0	-0.015750863	-11251291.0	-2.5043461	0.013726236	0.201	5.0	28791.608579158783
3777	217630.72	13571.103	240090.78	195593.1	800.0	25520.2	6260.511	30841.545	-21356.094	30224000	-6.1273575e-08	14064085.0	-0.022208208	-5783137.5	-2.5092905	0.01665918	0.252375	8.0	28798.87621998787
3778	207977.6	15366.684	230983.45	176734.72	800.0	25069.203	6060.143	30841.094	-15266.708	30232000	-5.4597855e-08	13787986.0	-0.015341492	-4712622.0	-2.5179884	0.015475413	0.21675	5.0	28805.78907608986
3779	199067.6	51987.766	244294.75	57423.57	800.0	21249.762	12332.265	30838.633	-30684.496	30240000	-9.083748e-08	34403548.0	-0.0149892755	-17314766.0	-2.5105982	0.017609535	0.269125	4.0	28813.010235786438
3780	217047.58	9886.238	230857.12	204629.44	800.0	24897.588	6357.835	30834.432	-1464.6764	30248000	3.2663344e-08	8596316.0	-0.006380276	-1984057.0	-2.518787	0.008760366	0.155	1.0	28828.58797478676
3781	155783.83	127655.98	233143.56	-215865.89	800.0	21604.867	13049.139	30837.498	-30683.252	30256000	-1.1444092e-08	157463470.0	-0.0053756237	-88352300.0	-2.5127635	0.013827697	0.173375	1.0	28835.506888628006
3782	181617.61	120096.53	235580.61	-177133.25	800.0	19477.46	15338.772	30850.416	-30696.395	30264000	4.2915346e-08	44091796.0	-0.017670698	-20098230.0	-2.4865718	0.025272083	0.296625	5.0	28842.86259174347
3783	132774.03	138345.02	251213.72	-148442.31	800.0	18999.809	17627.932	30857.494	-30703.525	30272000	-3.33786e-08	287026720.0	-0.01651576	-32975888.0	-2.5099888	0.0153869055	0.23425	5.0	28850.02206492424
3784	181210.11	88218.34	235481.28	-70406.31	800.0	19096.092	15084.417	30880.525	-30727.008	30280000	-4.7445297e-08	70745470.0	-0.010788199	-30482716.0	-2.4805663	0.0147246495	0.177375	2.0	28857.125314235687
3785	225140.53	19871.764	255447.6	190686.89	800.0	25103.166	6224.902	30886.182	-10933.055	30288000	2.2411346e-08	17085274.0	-0.016346473	-4608690.0	-2.49168	0.01747396	0.256875	5.0	28864.1572329998
3786	214941.67	26646.08	243928.55	145590.36	800.0	25071.268	6787.4697	30889.45	-17353.094	30296000	1.0871887e-07	42821132.0	-0.01164028	-8895012.0	-2.5151196	0.011836993	0.16075	3.0	28871.40473651886
3787	193930.08	90015.945	243028.23	-74641.414	800.0	22002.732	13122.969	30890.04	-30736.531	30304000	2.1755696e-08	73313400.0	-0.018074164	-33306276.0	-2.5056505	0.01844006	0.250375	5.0	28878.355078458786
3788	170049.14	126745.164	235691.75	-206596.44	800.0	22628.816	13380.592	30891.145	-30737.668	30312000	-5.8174134e-08	131057530.0	-0.019635549	-15482336.0	-2.5132992	0.018815747	0.244625	7.0	28885.327985048294
3789	183343.92	84559.41	232763.3	-68152.42	800.0	21143.115	13521.3545	30907.97	-30754.787	30320000	-2.4735927e-08	72361576.0	-0.01680884	-31463428.0	-2.5092878	0.016196933	0.213	5.0	28892.421200990677
3790	147994.47	128705.79	240680.62	-145449.14	800.0	16982.742	16343.902	30906.623	-30753.574	30328000	-3.051758e-08	92779270.0	-0.016649744	-25734612.0	-2.5083666	0.019200295	0.273875	5.0	28907.94402074814
3791	188684.4	52127.76	234848.78	66027.33	800.0	22205.018	11418.999	30914.879	-30548.234	30336000	1.9669533e-09	52648452.0	-0.01529753	-21774620.0	-2.4915528	0.017983247	0.229625	6.0	28914.91578388214
3792	215142.72	14548.984	233408.62	181423.14	800.0	23774.451	7139.84	30914.553	-14219.92	30344000	-2.503395e-08	16365859.0	-0.009263825	-6213190.0	-2.5236936	0.014765119	0.19275	3.0	28921.974430561066
3793	204846.23	18199.297	229302.45	174791.9	800.0	24270.627	7649.6455	30914.4	-26723.83	30352000	-2.2172928e-08	18155346.0	-0.0073949983	-8445252.0	-2.4967618	0.0072030947	0.083625	1.0	28928.767501831055
3794	180764.25	54018.914	235458.47	67020.86	800.0	21367.535	12833.18	30914.455	-30761.412	30360000	7.7486035e-09	77909064.0	-0.008723606	-30952096.0	-2.5218883	0.021324057	0.245875	3.0	28935.833057165146
3795	169071.22	116721.63	230368.58	-169521.86	800.0	20447.52	13299.01	30919.566	-30737.062	30368000	1.0490417e-08	85005704.0	-0.013199388	-25501712.0	-2.5056744	0.01973312	0.245875	3.0	28942.63767004013
3796	79459.73	190904.56	251157.48	-267822.2	800.0	13061.372	20294.744	30920.09	-30767.277	30376000	-1.8119811e-08	294290850.0	-0.015226631	-60456750.0	-2.5300262	0.01852698	0.24375	5.0	28949.662925720215
3797	181111.69	96753.32	233748.95	-105182.055	800.0	19121.6	14940.42	30929.752	-30791.752	30384000	9.250641e-08	33827492.0	-0.017307628	-14523778.0	-2.5515144	0.018138401	0.234625	5.0	28957.07515501976
3798	189840.75	87551.43	242987.73	-68077.76	800.0	21102.664	12666.949	30950.62	-30798.227	30392000	8.106232e-09	45643504.0	-0.0118145095	-22539832.0	-2.507517	0.012979919	0.155625	2.0	28963.957547664642
3799	185467.94	64175.27	225227.69	-2701.2756	800.0	24161.775	9396.586	30954.812	-30802.426	30400000	-1.3053417e-08	154120380.0	-0.009410653	-67069230.0	-2.505099	0.011026843	0.15375	2.0	28970.715590000153
3800	207300.02	22723.535	229132.25	154300.64	800.0	23233.26	7842.2666	30961.523	-28314.682	30408000	7.808208e-09	18601026.0	-0.013537787	-5472850.0	-2.4983726	0.01596444	0.228875	4.0	28986.139568567276
3801	225248.03	6625.7476	233644.19	207955.55	800.0	24078.988	7288.9395	30963.92	-8954.93	30416000	-1.424551e-08	10826248.0	-0.010486158	-6978543.0	-2.5110736	0.017000943	0.2225	4.0	28993.346593379974
3802	206258.33	33351.84	240244.52	120756.01	800.0	24863.63	9519.861	30967.432	-30815.135	30424000	1.0061264e-07	24230148.0	-0.004737007	-6717120.0	-2.5509732	0.014788731	0.1995	1.0	29000.42682671547
3803	194622.34	28410.273	229676.25	147865.7	800.0	23548.531	9514.448	30966.9	-30814.658	30432000	4.0322544e-08	32120054.0	-0.014204343	-12027134.0	-2.5426514	0.015498569	0.245125	4.0	29007.693697690964
3804	214620.97	14775.643	231259.19	191154.77	800.0	23559.352	6454.9365	30964.4	1544.2451	30440000	4.6372413e-08	12246294.0	-0.007814113	-3518947.0	-2.5200903	0.024302304	0.279125	4.0	29014.931847572327
3805	159628.72	126175.34	234416.16	-108226.77	800.0	16000.605	19540.21	30967.812	-30815.57	30448000	-6.198883e-09	90887704.0	-0.003491471	-36681950.0	-2.5245059	0.018502425	0.247875	1.0	29022.380379915237
3806	187379.6	102569.76	235149.3	-117900.945	800.0	22144.344	12579.306	30970.188	-30771.459	30456000	-1.08122826e-07	44474896.0	-0.010185564	-15094772.0	-2.5411625	0.012608322	0.196375	2.0	29029.321325063705
3807	176212.92	99692.14	223252.73	-120757.08	800.0	21381.156	14848.729	30973.53	-30821.326	30464000	-4.708767e-09	56761210.0	-0.015252303	-17386792.0	-2.5144243	0.016736688	0.22525	5.0	29036.294954299927
3808	204194.97	28233.668	243618.56	129829.28	800.0	24006.1	6787.2246	30970.3	-24197.648	30472000	9.298325e-09	27806932.0	-0.018982228	-10252750.0	-2.5123913	0.017689453	0.262	7.0	29043.469071626663
